numbers, valid, location
(235) 562-1942, false, n/a
(672) 570-9356, true, British Columbia
(749) 854-4149, false, n/a
(351) 864-9141, true, Massachusetts
(271) 668-7106, false, n/a
(806) 385-7048, true, Littlefield, TX
(562) 778-7685, true, California
(433) 445-0229, false, n/a
(204) 901-5852, true, Manitoba
(546) 540-3379, false, n/a
(823) 235-6388, false, n/a
(408) 254-0691, true, San Jose, CA
(965) 495-0199, false, n/a
(664) 493-8682, true, Montserrat
(709) 885-1729, true, Newfoundland and Labrador
(456) 204-6812, false, n/a
(546) 787-0823, false, n/a
(964) 220-2080, false, n/a
(737) 807-1766, true, Texas
(612) 419-4365, true, Minnesota
(741) 903-3773, false, n/a
(552) 257-7758, false, n/a
(477) 650-7167, false, n/a
(599) 584-7193, false, n/a
(864) 463-5644, true, Cowpens, SC
(765) 730-6648, true, Indiana
(945) 956-2539, false, n/a
(652) 246-5141, false, n/a
(983) 497-5125, false, n/a
(423) 947-5008, true, Tennessee
(563) 257-4742, true, Iowa
(390) 886-7087, false, n/a
(709) 464-4720, true, Newfoundland and Labrador
(880) 389-2823, false, n/a
(864) 290-2844, true, South Carolina
(886) 214-6964, false, n/a
(744) 523-3089, false, n/a
(717) 259-2672, true, East Berlin, PA
(819) 977-6306, true, Quebec
(463) 273-9932, true, Indiana
(889) 224-7331, false, n/a
(898) 212-9255, false, n/a
(550) 490-3456, false, n/a
(395) 631-4731, false, n/a
(420) 911-9276, false, n/a
(375) 361-0631, false, n/a
(570) 684-2512, true, Pennsylvania
(822) 731-1490, false, n/a
(292) 865-3111, false, n/a
(264) 663-2687, false, n/a
(312) 649-3605, true, Chicago, IL
(526) 987-3215, false, n/a
(862) 958-6731, true, New Jersey
(781) 209-5893, true, Waltham, MA
(492) 700-9144, false, n/a
(677) 383-0605, false, n/a
(929) 706-0768, true, New York
(376) 606-9003, false, n/a
(672) 412-3485, true, British Columbia
(834) 250-7881, false, n/a
(384) 873-6312, false, n/a
(814) 952-1232, true, Pennsylvania
(258) 633-1197, false, n/a
(482) 266-1965, false, n/a
(455) 922-5511, false, n/a
(644) 866-9309, false, n/a
(287) 517-9065, false, n/a
(564) 815-3300, true, Washington State
(842) 746-7522, false, n/a
(270) 278-6916, true, Kentucky
(886) 599-2957, false, n/a
(420) 555-7477, false, n/a
(879) 396-6083, false, n/a
(933) 816-9845, false, n/a
(674) 274-5577, false, n/a
(362) 630-4946, false, n/a
(360) 698-8244, true, Silverdale, WA
(534) 673-1639, true, Wisconsin
(373) 975-8118, false, n/a
(704) 497-9921, true, North Carolina
(240) 668-0672, true, Maryland
(925) 776-6305, true, Antioch, CA
(756) 708-9246, false, n/a
(339) 434-8302, true, Massachusetts
(226) 633-7096, true, Ontario
(334) 589-6348, true, Alabama
(481) 715-4081, false, n/a
(782) 964-6839, true, Nova Scotia/Prince Edward Island
(213) 932-2126, true, Los Angeles, CA
(602) 376-8418, true, Arizona
(665) 685-2659, false, n/a
(470) 656-8837, true, Georgia
(408) 796-2982, true, California
(976) 498-3495, false, n/a
(507) 425-4957, true, Minnesota
(226) 248-7394, true, Ontario
(958) 799-0117, false, n/a
(890) 767-0410, false, n/a
(247) 346-4341, false, n/a
(855) 804-9834, true, 
(752) 951-6787, false, n/a
(968) 221-4379, false, n/a
(732) 822-2413, true, New Jersey
(618) 446-5609, true, Illinois
(788) 792-0019, false, n/a
(844) 275-1439, true, 
(722) 812-6624, false, n/a
(556) 298-4388, false, n/a
(947) 377-8499, true, Michigan
(993) 667-6092, false, n/a
(816) 553-7538, true, Missouri
(589) 791-9573, false, n/a
(919) 329-6319, true, North Carolina
(456) 721-0590, false, n/a
(988) 582-6559, false, n/a
(996) 672-6444, false, n/a
(447) 306-4560, false, n/a
(335) 236-3219, false, n/a
(544) 667-3669, true, 
(547) 713-5814, false, n/a
(652) 642-9622, false, n/a
(556) 266-9124, false, n/a
(868) 339-3595, true, Trinidad & Tobago
(900) 926-1196, true, 
(932) 709-6347, false, n/a
(598) 637-9877, false, n/a
(301) 991-8578, true, Maryland
(210) 593-6009, true, San Antonio, TX
(935) 928-3773, false, n/a
(860) 283-2726, true, Thomaston, CT
(973) 250-1975, true, New Jersey
(604) 565-7522, true, British Columbia
(222) 306-9252, false, n/a
(354) 981-4853, false, n/a
(356) 516-8105, false, n/a
(761) 818-3146, false, n/a
(310) 736-9191, true, California
(249) 655-3960, true, Ontario
(553) 833-6879, false, n/a
(364) 291-8784, true, Kentucky
(737) 231-4317, true, Texas
(760) 358-4341, true, California
(776) 858-3425, false, n/a
(777) 450-7990, false, n/a
(773) 990-2783, true, Chicago, IL
(395) 439-0676, false, n/a
(408) 556-8190, true, California
(903) 354-7094, true, Texas
(578) 776-7058, false, n/a
(470) 866-7622, true, Georgia
(760) 254-8307, true, California
(803) 251-1765, true, Columbia, SC
(444) 427-6064, false, n/a
(736) 334-2119, false, n/a
(629) 451-8989, true, Tennessee
(383) 969-2633, false, n/a
(509) 490-1967, true, Washington State
(679) 413-8288, false, n/a
(886) 590-4485, false, n/a
(455) 316-7418, false, n/a
(511) 290-8968, false, n/a
(658) 802-7615, true, Jamaica
(549) 779-3082, false, n/a
(577) 344-3773, true, 
(661) 262-1893, true, California
(614) 387-8302, true, Ohio
(929) 274-7600, true, New York
(378) 954-9588, false, n/a
(261) 287-8033, false, n/a
(711) 519-9423, false, n/a
(311) 601-9849, false, n/a
(950) 532-3010, false, n/a
(826) 726-1568, false, n/a
(971) 750-1333, true, Oregon
(981) 617-1616, false, n/a
(312) 785-7787, true, Chicago, IL
(862) 661-6799, true, New Jersey
(823) 622-4986, false, n/a
(687) 622-2440, false, n/a
(663) 212-1690, false, n/a
(648) 218-9379, false, n/a
(455) 374-0207, false, n/a
(548) 688-4588, true, Ontario
(776) 558-3486, false, n/a
(673) 275-8845, false, n/a
(925) 223-6057, true, California
(752) 584-1052, false, n/a
(846) 720-6293, false, n/a
(974) 967-8003, false, n/a
(270) 350-5947, true, Kentucky
(559) 266-7015, true, Fresno, CA
(847) 922-0502, true, Illinois
(778) 258-1713, true, British Columbia
(461) 303-2721, false, n/a
(626) 411-2118, true, California
(296) 861-5875, false, n/a
(793) 414-3805, false, n/a
(725) 595-2074, true, Nevada
(901) 339-4621, true, Tennessee
(709) 620-6088, true, Newfoundland and Labrador
(651) 986-9620, true, Minnesota
(575) 877-3820, true, New Mexico
(359) 778-7988, false, n/a
(318) 615-9432, true, Louisiana
(722) 762-8676, false, n/a
(504) 780-9260, true, Metairie, LA
(215) 813-7720, true, Pennsylvania
(705) 478-4578, true, Ontario
(439) 413-1154, false, n/a
(582) 336-3207, false, n/a
(573) 289-2495, true, Missouri
(287) 443-0433, false, n/a
(747) 495-2021, true, California
(215) 299-9638, true, Pennsylvania
(571) 666-0695, true, Virginia
(522) 296-1701, true, 
(717) 889-2724, true, Pennsylvania
(861) 946-3969, false, n/a
(317) 638-1266, true, Indianapolis, IN
(264) 526-4300, false, n/a
(870) 902-7925, true, Arkansas
(824) 563-1769, false, n/a
(512) 759-5306, true, Hutto, TX
(556) 504-4155, false, n/a
(941) 360-1116, true, Sarasota, FL
(611) 476-4086, false, n/a
(873) 269-2144, true, Quebec
(413) 280-6842, true, Massachusetts
(726) 666-1450, true, San Antonio, TX
(887) 520-5463, false, n/a
(487) 962-5092, false, n/a
(499) 415-0089, false, n/a
(262) 209-9778, true, Wisconsin
(400) 330-4571, false, n/a
(899) 357-0553, false, n/a
(840) 275-6159, false, n/a
(291) 617-4063, false, n/a
(522) 494-2563, true, 
(355) 466-0399, false, n/a
(633) 833-0260, false, n/a
(770) 596-6416, true, Georgia
(555) 710-1330, false, n/a
(271) 404-2114, false, n/a
(487) 683-9481, false, n/a
(709) 741-6521, true, Newfoundland and Labrador
(688) 952-3887, false, n/a
(420) 202-6965, false, n/a
(397) 489-2796, false, n/a
(696) 824-7750, false, n/a
(360) 353-2183, true, Washington State
(604) 933-4365, true, British Columbia
(890) 719-5649, false, n/a
(485) 205-4042, false, n/a
(335) 937-5579, false, n/a
(979) 945-9564, true, Texas
(354) 676-3898, false, n/a
(474) 416-3843, false, n/a
(450) 954-8407, true, Quebec
(867) 789-5491, true, Northwest Territories/Nunavut/Yukon
(447) 780-4147, false, n/a
(941) 950-3039, true, Sarasota, FL
(334) 200-2285, true, Alabama
(294) 578-1186, false, n/a
(257) 990-8706, false, n/a
(401) 565-4846, true, Rhode Island
(451) 256-3812, false, n/a
(266) 482-3047, false, n/a
(465) 353-7219, false, n/a
(303) 321-6681, true, Denver, CO
(710) 898-6030, true, United States
(413) 787-1949, true, Springfield, MA
(858) 835-6200, true, California
(717) 975-9974, true, Camp Hill, PA
(437) 498-8022, true, Ontario
(687) 704-3338, false, n/a
(723) 468-9098, false, n/a
(753) 525-6936, false, n/a
(244) 353-0169, false, n/a
(613) 362-6933, true, Ontario
(982) 923-2627, false, n/a
(913) 201-2571, true, Kansas
(218) 268-1704, true, Minnesota
(472) 281-5690, false, n/a
(494) 820-6688, false, n/a
(811) 223-4144, false, n/a
(498) 544-8630, false, n/a
(314) 843-5790, true, St. Louis, MO
(434) 352-0783, true, Appomattox, VA
(341) 311-7637, true, California
(547) 282-6222, false, n/a
(802) 639-2894, true, Vermont
(573) 504-0342, true, Missouri
(812) 366-3515, true, Indiana
(985) 366-8113, true, Louisiana
(920) 331-2052, true, Wisconsin
(985) 335-4778, true, Louisiana
(401) 459-4596, true, Rhode Island
(896) 620-0608, false, n/a
(501) 880-3301, true, Arkansas
(365) 406-8800, true, Ontario
(416) 557-1893, true, Ontario
(583) 359-2486, false, n/a
(682) 773-3017, true, Texas
(761) 884-2461, false, n/a
(293) 354-4107, false, n/a
(461) 722-2410, false, n/a
(880) 285-3959, false, n/a
(285) 818-7933, false, n/a
(806) 918-1676, true, Texas
(498) 557-8153, false, n/a
(561) 362-8173, true, Boca Raton, FL
(999) 681-8687, false, n/a
(635) 772-0208, false, n/a
(781) 421-5280, true, Massachusetts
(620) 365-6536, true, Iola, KS
(697) 827-1688, false, n/a
(525) 315-7001, false, n/a
(344) 657-3240, false, n/a
(973) 791-4828, true, New Jersey
(561) 795-6388, true, Florida
(656) 659-5526, false, n/a
(556) 427-8650, false, n/a
(671) 383-8383, false, n/a
(402) 953-6001, true, Nebraska
(240) 509-2405, true, Maryland
(492) 463-3555, false, n/a
(674) 670-5277, false, n/a
(514) 553-1977, true, Quebec
(263) 550-9251, false, n/a
(495) 604-3347, false, n/a
(736) 981-0685, false, n/a
(694) 900-4785, false, n/a
(605) 915-0673, true, South Dakota
(538) 924-3745, false, n/a
(296) 904-9724, false, n/a
(783) 539-9551, false, n/a
(610) 237-1443, true, Darby, PA
(560) 719-2522, false, n/a
(201) 671-7955, true, New Jersey
(519) 694-7577, true, Ontario
(603) 422-0951, true, Portsmouth, NH
(728) 286-5652, false, n/a
(340) 505-5994, false, n/a
(817) 605-3501, true, Texas
(908) 389-8376, true, New Jersey
(769) 752-0779, true, Mississippi
(736) 419-4387, false, n/a
(417) 347-7867, true, Joplin, MO
(347) 825-1291, true, New York
(782) 897-2338, true, Nova Scotia/Prince Edward Island
(598) 485-0660, false, n/a
(410) 502-5122, true, Baltimore, MD
(411) 482-4100, false, n/a
(992) 342-2593, false, n/a
(541) 955-9058, true, Grants Pass, OR
(773) 989-4567, true, Chicago, IL
(915) 364-9454, true, Texas
(378) 880-6607, false, n/a
(447) 269-3013, false, n/a
(597) 574-7060, false, n/a
(694) 677-9495, false, n/a
(248) 365-1150, true, Michigan
(411) 417-8897, false, n/a
(589) 665-6674, false, n/a
(506) 765-0835, true, New Brunswick
(547) 690-2262, false, n/a
(738) 638-8135, false, n/a
(638) 450-1138, false, n/a
(868) 462-5028, true, Trinidad & Tobago
(221) 694-5572, false, n/a
(392) 693-7422, false, n/a
(632) 802-4845, false, n/a
(944) 946-1478, false, n/a
(544) 780-3676, true, 
(869) 539-7123, false, n/a
(728) 529-9732, false, n/a
(889) 703-0517, false, n/a
(496) 853-8181, false, n/a
(505) 636-9108, true, New Mexico
(941) 306-0802, true, Sarasota, FL
(657) 291-4367, true, California
(496) 281-3652, false, n/a
(668) 959-0861, false, n/a
(356) 617-0547, false, n/a
(600) 231-0886, true, Canada
(882) 378-6244, false, n/a
(499) 336-2531, false, n/a
(256) 916-1940, true, Alabama
(869) 650-0966, false, n/a
(275) 718-5050, false, n/a
(849) 433-5566, true, Dominican Republic
(315) 606-9953, true, New York
(541) 700-7445, true, Oregon
(685) 551-3856, false, n/a
(337) 817-1224, true, Louisiana
(729) 511-2194, false, n/a
(663) 892-5778, false, n/a
(278) 334-5122, false, n/a
(754) 752-6567, true, Florida
(293) 812-4185, false, n/a
(472) 425-0373, false, n/a
(639) 924-1788, true, Saskatchewan
(685) 261-4589, false, n/a
(722) 895-6064, false, n/a
(249) 511-9733, true, Ontario
(897) 990-6767, false, n/a
(620) 483-4050, true, Kansas
(553) 992-2704, false, n/a
(306) 708-8449, true, Saskatchewan
(618) 890-5342, true, Illinois
(530) 281-1284, true, California
(296) 537-2743, false, n/a
(900) 241-5089, true, 
(786) 977-4125, true, Florida
(932) 233-8922, false, n/a
(235) 459-2390, false, n/a
(828) 742-5447, true, North Carolina
(365) 728-4845, true, Ontario
(573) 821-2664, true, Missouri
(547) 887-6876, false, n/a
(387) 220-8011, false, n/a
(964) 726-4721, false, n/a
(768) 986-3282, false, n/a
(718) 683-4310, true, New York
(924) 410-8465, false, n/a
(221) 555-6377, false, n/a
(326) 423-4641, false, n/a
(216) 306-8367, true, Ohio
(763) 396-2717, true, Minnesota
(855) 201-6349, true, 
(397) 705-6649, false, n/a
(654) 315-4830, false, n/a
(781) 239-5913, true, Wellesley, MA
(958) 498-8344, false, n/a
(822) 849-6489, false, n/a
(513) 703-4073, true, Ohio
(954) 844-9300, true, Florida
(450) 331-7809, true, Quebec
(548) 674-5411, true, Ontario
(924) 379-0233, false, n/a
(619) 621-8816, true, California
(756) 808-5654, false, n/a
(290) 922-6670, false, n/a
(580) 681-2744, true, Oklahoma
(792) 686-5197, false, n/a
(994) 267-4427, false, n/a
(897) 784-3468, false, n/a
(479) 428-0139, true, Arkansas
(603) 882-7247, true, Nashua, NH
(304) 781-6961, true, Huntington, WV
(653) 417-6693, false, n/a
(771) 864-0435, false, n/a
(449) 508-7512, false, n/a
(799) 971-7332, false, n/a
(238) 843-4806, false, n/a
(516) 575-2438, true, New York
(300) 843-4942, false, n/a
(935) 406-6506, false, n/a
(413) 817-8945, true, Massachusetts
(410) 554-9811, true, Baltimore, MD
(858) 203-9121, true, California
(391) 448-4087, false, n/a
(546) 753-0906, false, n/a
(865) 571-0613, true, Tennessee
(720) 431-8196, true, Colorado
(980) 508-1098, true, North Carolina
(340) 442-6133, false, n/a
(548) 786-4467, true, Ontario
(214) 753-0657, true, Texas
(820) 746-0519, true, California
(986) 633-8110, true, Idaho
(443) 859-9991, true, Maryland
(768) 828-4964, false, n/a
(837) 628-3505, false, n/a
(614) 961-7923, true, Ohio
(575) 554-8268, true, New Mexico
(560) 335-8397, false, n/a
(821) 978-7695, false, n/a
(957) 279-8280, false, n/a
(330) 404-8687, true, Ohio
(364) 732-4221, true, Kentucky
(790) 745-5379, false, n/a
(983) 630-6382, false, n/a
(997) 916-5216, false, n/a
(604) 500-5710, true, British Columbia
(695) 484-1132, false, n/a
(922) 936-1667, false, n/a
(773) 911-1242, true, Chicago, IL
(645) 771-8279, false, n/a
(651) 304-7780, true, Minnesota
(465) 577-6230, false, n/a
(626) 306-2865, true, California
(981) 992-6516, false, n/a
(798) 758-9877, false, n/a
(823) 785-8939, false, n/a
(523) 833-7396, false, n/a
(881) 551-5454, false, n/a
(314) 857-4076, true, Missouri
(323) 458-7776, true, California
(585) 902-0128, true, New York
(308) 949-5308, true, Nebraska
(966) 256-3625, false, n/a
(662) 806-9999, true, Mississippi
(823) 307-1792, false, n/a
(927) 444-9486, false, n/a
(623) 653-9037, true, Arizona
(850) 782-6852, true, Florida
(385) 849-3626, true, Utah
(550) 401-1972, false, n/a
(905) 505-3895, true, Ontario
(519) 440-4987, true, Ontario
(482) 806-9265, false, n/a
(475) 474-2729, true, Connecticut
(582) 453-2848, false, n/a
(727) 967-3530, true, Florida
(977) 494-5988, false, n/a
(731) 632-8169, true, Adamsville, TN
(888) 532-0923, true, 
(251) 888-3843, true, Alabama
(771) 516-0188, false, n/a
(449) 531-3974, false, n/a
(760) 435-4026, true, Oceanside, CA
(708) 714-0322, true, Illinois
(283) 466-1897, true, Ohio
(971) 270-6540, true, Oregon
(632) 232-0453, false, n/a
(646) 688-9099, true, New York
(861) 641-8830, false, n/a
(912) 902-7132, true, Georgia
(855) 701-8117, true, 
(743) 407-4399, true, North Carolina
(411) 201-0274, false, n/a
(208) 374-7240, true, Idaho
(781) 728-8328, true, Massachusetts
(435) 749-1661, true, Utah
(365) 867-2178, true, Ontario
(364) 215-6814, true, Kentucky
(254) 863-4662, true, Texas
(440) 829-7816, true, Ohio
(845) 363-8595, true, New York
(668) 424-2333, false, n/a
(885) 567-8813, false, n/a
(499) 234-2323, false, n/a
(554) 214-0549, false, n/a
(461) 773-2783, false, n/a
(429) 263-2167, false, n/a
(460) 523-9240, false, n/a
(456) 682-4695, false, n/a
(860) 478-7810, true, Connecticut
(992) 283-8165, false, n/a
(313) 580-9603, true, Michigan
(966) 608-4176, false, n/a
(366) 518-6946, false, n/a
(447) 970-5168, false, n/a
(462) 943-4244, false, n/a
(411) 320-5758, false, n/a
(943) 565-0844, false, n/a
(355) 442-4963, false, n/a
(922) 634-7667, false, n/a
(269) 869-8270, true, Michigan
(745) 754-3117, false, n/a
(806) 649-7445, true, Texas
(419) 840-1006, true, Ohio
(885) 624-4446, false, n/a
(747) 399-4525, true, California
(211) 228-5649, false, n/a
(507) 896-4354, true, Houston, MN
(251) 809-0371, true, Brewton, AL
(937) 586-5954, true, Ohio
(410) 761-3861, true, Glen Burnie, MD
(233) 278-2005, false, n/a
(967) 422-5996, false, n/a
(242) 402-5909, false, n/a
(740) 669-4593, true, Ohio
(389) 487-5943, false, n/a
(826) 818-3550, false, n/a
(288) 631-1214, false, n/a
(314) 718-7377, true, Missouri
(624) 603-6332, false, n/a
(422) 382-9906, false, n/a
(563) 582-4467, true, Dubuque, IA
(892) 435-9124, false, n/a
(386) 240-8283, true, Florida
(398) 448-4790, false, n/a
(770) 545-1423, true, Georgia
(830) 567-7494, true, Texas
(355) 783-1225, false, n/a
(512) 317-6779, true, Texas
(322) 612-0922, false, n/a
(705) 858-0770, true, Ontario
(899) 320-1100, false, n/a
(518) 250-3621, true, New York
(392) 206-4000, false, n/a
(515) 317-4831, true, Iowa
(215) 798-5261, true, Pennsylvania
(383) 474-7054, false, n/a
(479) 763-9298, true, Arkansas
(393) 546-4333, false, n/a
(272) 506-3446, true, Pennsylvania
(254) 784-4103, true, Texas
(339) 314-5031, true, Massachusetts
(983) 279-3256, false, n/a
(648) 539-8630, false, n/a
(979) 559-5318, true, Texas
(907) 632-8996, true, Alaska
(631) 356-6747, true, New York
(225) 721-1268, true, Louisiana
(204) 666-7579, true, Manitoba
(371) 998-9978, false, n/a
(300) 673-2137, false, n/a
(366) 402-6825, false, n/a
(531) 757-8131, true, Nebraska
(360) 577-9357, true, Longview, WA
(957) 337-7501, false, n/a
(322) 738-7202, false, n/a
(475) 281-4161, true, Connecticut
(389) 356-4719, false, n/a
(773) 563-2488, true, Chicago, IL
(868) 524-8220, false, n/a
(240) 347-9266, true, Maryland
(396) 509-2107, false, n/a
(322) 881-8256, false, n/a
(371) 790-2671, false, n/a
(652) 799-9493, false, n/a
(538) 283-5051, false, n/a
(340) 529-0293, false, n/a
(852) 542-4886, false, n/a
(763) 695-9243, true, Minnesota
(530) 654-9547, true, California
(711) 453-8936, false, n/a
(472) 294-4985, false, n/a
(857) 576-8519, true, Massachusetts
(464) 552-7408, false, n/a
(766) 682-7334, false, n/a
(820) 710-9149, true, California
